,support,itemsets
853,0.01,"frozenset({'Kareena Kapoor', 'Abhishek Bachchan', 'Hrithik Roshan'})"
854,0.01,"frozenset({'Kareena Kapoor', 'Abhishek Bachchan', 'Johnny Lever'})"
855,0.01,"frozenset({'Kader Khan', 'Karisma Kapoor', 'Abhishek Bachchan'})"
856,0.01,"frozenset({'Abhishek Bachchan', 'Lara Dutta', 'Preity Zinta'})"
857,0.01,"frozenset({'Abhishek Bachchan', 'Mithun Chakraborty', 'Madhavan'})"
858,0.01,"frozenset({'Priya Badlani', 'Abhishek Bachchan', 'Ritesh Deshmukh'})"
859,0.01,"frozenset({'Abhishek Bachchan', 'Tanisha', 'Richa Pallod'})"
860,0.01,"frozenset({'Uday Chopra', 'Abhishek Bachchan', 'Richa Pallod'})"
861,0.01,"frozenset({'Uday Chopra', 'Abhishek Bachchan', 'Tanisha'})"
862,0.01,"frozenset({'Achint Kaur', 'Ehsan Khan', 'Lucky Ali'})"
863,0.01,"frozenset({'Achint Kaur', 'Ehsan Khan', 'Simone Singh'})"
864,0.01,"frozenset({'Achint Kaur', 'Lucky Ali', 'Simone Singh'})"
865,0.01,"frozenset({'Aditya Roy Kapoor', 'Deepika Padukone', 'Kalki Koechlin'})"
866,0.01,"frozenset({'Aditya Roy Kapoor', 'Deepika Padukone', 'Ranbir Kapoor'})"
867,0.01,"frozenset({'Aditya Roy Kapoor', 'Ranbir Kapoor', 'Kalki Koechlin'})"
868,0.01,"frozenset({'Shaad Randhawa', 'Aditya Roy Kapoor', 'Salil Acharya'})"
869,0.01,"frozenset({'Shraddha Kapoor', 'Aditya Roy Kapoor', 'Salil Acharya'})"
870,0.01,"frozenset({'Shaad Randhawa', 'Shraddha Kapoor', 'Aditya Roy Kapoor'})"
871,0.01,"frozenset({'Aftab Shivdasani', 'Ameesha Patel', 'Anupama Verma'})"
872,0.01,"frozenset({'Asrani', 'Ameesha Patel', 'Aftab Shivdasani'})"
873,0.01,"frozenset({'Ameesha Patel', 'Gulshan Grover', 'Aftab Shivdasani'})"
874,0.01,"frozenset({'Ameesha Patel', 'Jackie Shroff', 'Aftab Shivdasani'})"
875,0.01,"frozenset({'Dinesh Hingoo', 'Aftab Shivdasani', 'Anang Desai'})"
876,0.01,"frozenset({'Smita Jaykar', 'Aftab Shivdasani', 'Anang Desai'})"
877,0.01,"frozenset({'Aftab Shivdasani', 'Anupam Kher', 'Indraneel'})"
878,0.01,"frozenset({'Anupam Kher', 'Aftab Shivdasani', 'Shriya Saran'})"
879,0.01,"frozenset({'Aftab Shivdasani', 'Jackie Shroff', 'Anupama Verma'})"
880,0.01,"frozenset({'Asrani', 'Gulshan Grover', 'Aftab Shivdasani'})"
881,0.01,"frozenset({'Smita Jaykar', 'Dinesh Hingoo', 'Aftab Shivdasani'})"
882,0.01,"frozenset({'Aftab Shivdasani', 'Indraneel', 'Shriya Saran'})"
883,0.01,"frozenset({'Juliet Alburque', 'Jaya Bhaduri', 'Aftab Shivdasani'})"
884,0.01,"frozenset({'Sanjay Kapoor', 'Jaya Bhaduri', 'Aftab Shivdasani'})"
885,0.01,"frozenset({'Juliet Alburque', 'Sanjay Kapoor', 'Aftab Shivdasani'})"
886,0.01,"frozenset({'Aishwarya Rai Bachchan', 'Jackie Shroff', 'Madhuri Dixit'})"
887,0.01,"frozenset({'Aishwarya Rai Bachchan', 'Jackie Shroff', 'Shah Rukh Khan'})"
888,0.01,"frozenset({'Aishwarya Rai Bachchan', 'Mithun Chakraborty', 'Madhavan'})"
889,0.01,"frozenset({'Aishwarya Rai Bachchan', 'Shah Rukh Khan', 'Madhuri Dixit'})"
890,0.01,"frozenset({'Gayatri Patel Bahl', 'Ajay Chaudhary', 'Aqib Afzaal'})"
891,0.01,"frozenset({'Bipasha Basu', 'Amrita Rao', 'Ajay Devgn'})"
892,0.01,"frozenset({'Shahid Kapoor', 'Amrita Rao', 'Ajay Devgn'})"
893,0.01,"frozenset({'Esha Deol', 'Anupam Kher', 'Ajay Devgn'})"
894,0.01,"frozenset({'Sushmita Sen', 'Anupam Kher', 'Ajay Devgn'})"
895,0.01,"frozenset({'Ayesha Takia', 'Farida Jalal', 'Ajay Devgn'})"
896,0.01,"frozenset({'Ayesha Takia', 'Vatsal Seth', 'Ajay Devgn'})"
897,0.01,"frozenset({'Bipasha Basu', 'Shahid Kapoor', 'Ajay Devgn'})"
898,0.01,"frozenset({'Om Puri', 'Dilyana Bouklieva', 'Ajay Devgn'})"
899,0.01,"frozenset({'Salman Khan', 'Dilyana Bouklieva', 'Ajay Devgn'})"
900,0.01,"frozenset({'Sushmita Sen', 'Esha Deol', 'Ajay Devgn'})"
901,0.01,"frozenset({'Farida Jalal', 'Vatsal Seth', 'Ajay Devgn'})"
902,0.01,"frozenset({'Kamini Kaushal', 'Rani Mukerji', 'Ajay Devgn'})"
903,0.01,"frozenset({'Kamini Kaushal', 'Sonali Bendre', 'Ajay Devgn'})"
904,0.01,"frozenset({'Salman Khan', 'Om Puri', 'Ajay Devgn'})"
905,0.01,"frozenset({'Rani Mukerji', 'Sonali Bendre', 'Ajay Devgn'})"
906,0.01,"frozenset({'Akash Hora', 'Mann Hora', 'Raja Hasan'})"
907,0.01,"frozenset({'Shona Chabra', 'Akash Hora', 'Mann Hora'})"
908,0.01,"frozenset({'Shona Chabra', 'Akash Hora', 'Raja Hasan'})"
909,0.01,"frozenset({'Saahil Prem', 'Akilesh Unnitan', 'Amrit Maghera'})"
910,0.01,"frozenset({'Salah Benlemqawanssa', 'Akilesh Unnitan', 'Amrit Maghera'})"
911,0.01,"frozenset({'Salah Benlemqawanssa', 'Saahil Prem', 'Akilesh Unnitan'})"
912,0.01,"frozenset({'Rehan Khan', 'Akshay Kapoor', 'Bhavna Pani'})"
913,0.01,"frozenset({'Vinod Khanna', 'Akshay Kapoor', 'Bhavna Pani'})"
914,0.01,"frozenset({'Rehan Khan', 'Vinod Khanna', 'Akshay Kapoor'})"
915,0.01,"frozenset({'Akshay Kumar', 'Priyanka Chopra', 'Amitabh Bachchan'})"
916,0.01,"frozenset({'Akshay Kumar', 'Shefali Shetty', 'Amitabh Bachchan'})"
917,0.01,"frozenset({'Akshay Kumar', 'Anupam Kher', 'Preity Zinta'})"
918,0.01,"frozenset({'Salman Khan', 'Akshay Kumar', 'Anupam Kher'})"
919,0.01,"frozenset({'Kader Khan', 'Karisma Kapoor', 'Akshay Kumar'})"
920,0.01,"frozenset({'Priyanka Chopra', 'Lara Dutta', 'Akshay Kumar'})"
921,0.01,"frozenset({'Rajeev Verma', 'Akshay Kumar', 'Lara Dutta'})"
922,0.01,"frozenset({'Salman Khan', 'Akshay Kumar', 'Preity Zinta'})"
923,0.01,"frozenset({'Rajeev Verma', 'Priyanka Chopra', 'Akshay Kumar'})"
924,0.01,"frozenset({'Priyanka Chopra', 'Shefali Shetty', 'Akshay Kumar'})"
925,0.01,"frozenset({'Bobby Deol', 'Ameesha Patel', 'Akshaye Khanna'})"
926,0.01,"frozenset({'Akshaye Khanna', 'Ameesha Patel', 'Johnny Lever'})"
927,0.01,"frozenset({'Akshaye Khanna', 'Ayesha Takia', 'Mallika Sherawat'})"
928,0.01,"frozenset({'Akshaye Khanna', 'Sunil Shetty', 'Ayesha Takia'})"
929,0.01,"frozenset({'Bobby Deol', 'Akshaye Khanna', 'Johnny Lever'})"
930,0.01,"frozenset({'Akshaye Khanna', 'Sunil Shetty', 'Mallika Sherawat'})"
931,0.01,"frozenset({'Alok Nath', 'Anupam Kher', 'Amrita Rao'})"
932,0.01,"frozenset({'Alok Nath', 'Shahid Kapoor', 'Amrita Rao'})"
933,0.01,"frozenset({'Shahid Kapoor', 'Alok Nath', 'Anupam Kher'})"
934,0.01,"frozenset({'Alok Nath', 'Esha Deol', 'Hrithik Roshan'})"
935,0.01,"frozenset({'Alok Nath', 'Saif Ali Khan', 'Esha Deol'})"
936,0.01,"frozenset({'Alok Nath', 'Saif Ali Khan', 'Hrithik Roshan'})"
937,0.01,"frozenset({'Ameesha Patel', 'Jackie Shroff', 'Anupama Verma'})"
938,0.01,"frozenset({'Asrani', 'Ameesha Patel', 'Gulshan Grover'})"
939,0.01,"frozenset({'Bobby Deol', 'Ameesha Patel', 'Johnny Lever'})"
940,0.01,"frozenset({'Asrani', 'Krishna Bhatt', 'Amit Behl'})"
941,0.01,"frozenset({'Asrani', 'Raja Bherwani', 'Amit Behl'})"
942,0.01,"frozenset({'Krishna Bhatt', 'Raja Bherwani', 'Amit Behl'})"
943,0.01,"frozenset({'John Abraham', 'Bipasha Basu', 'Amitabh Bachchan'})"
944,0.01,"frozenset({'Bipasha Basu', 'Supriya Pilgaonkar', 'Amitabh Bachchan'})"
945,0.01,"frozenset({'Kajol', 'Jaya Bhaduri', 'Amitabh Bachchan'})"
946,0.01,"frozenset({'Shah Rukh Khan', 'Jaya Bhaduri', 'Amitabh Bachchan'})"
947,0.01,"frozenset({'John Abraham', 'Supriya Pilgaonkar', 'Amitabh Bachchan'})"
948,0.01,"frozenset({'Kajol', 'Shah Rukh Khan', 'Amitabh Bachchan'})"
949,0.01,"frozenset({'Priyanka Chopra', 'Shefali Shetty', 'Amitabh Bachchan'})"
950,0.01,"frozenset({'Sharda', 'Shatrughan Sinha', 'Amitabh Bachchan'})"
951,0.01,"frozenset({'Sharda', 'Sudha Chandran', 'Amitabh Bachchan'})"
952,0.01,"frozenset({'Shatrughan Sinha', 'Sudha Chandran', 'Amitabh Bachchan'})"
953,0.01,"frozenset({'Amrish Puri', 'Jackie Shroff', 'Hrithik Roshan'})"
954,0.01,"frozenset({'Kareena Kapoor', 'Amrish Puri', 'Hrithik Roshan'})"
955,0.01,"frozenset({'Kareena Kapoor', 'Amrish Puri', 'Jackie Shroff'})"
956,0.01,"frozenset({'Amrish Puri', 'Rani Mukerji', 'Preity Zinta'})"
957,0.01,"frozenset({'Salman Khan', 'Amrish Puri', 'Preity Zinta'})"
958,0.01,"frozenset({'Salman Khan', 'Amrish Puri', 'Rani Mukerji'})"
959,0.01,"frozenset({'Salah Benlemqawanssa', 'Saahil Prem', 'Amrit Maghera'})"
960,0.01,"frozenset({'Nandini Singh', 'Govinda', 'Amrita Arora'})"
961,0.01,"frozenset({'Amrita Arora', 'Govinda', 'Sanjay Dutt'})"
962,0.01,"frozenset({'Nandini Singh', 'Amrita Arora', 'Sanjay Dutt'})"
963,0.01,"frozenset({'Shahid Kapoor', 'Anupam Kher', 'Amrita Rao'})"
964,0.01,"frozenset({'Amrita Rao', 'Arshad Warsi', 'Sanjay Dutt'})"
965,0.01,"frozenset({'Shahid Kapoor', 'Amrita Rao', 'Arshad Warsi'})"
966,0.01,"frozenset({'Bipasha Basu', 'Shahid Kapoor', 'Amrita Rao'})"
967,0.01,"frozenset({'Shahid Kapoor', 'Amrita Rao', 'Sanjay Dutt'})"
968,0.01,"frozenset({'Rohini Hattangadi', 'Anil Kapoor', 'Anang Desai'})"
969,0.01,"frozenset({'Anil Kapoor', 'Anang Desai', 'Vinay Jain'})"
970,0.01,"frozenset({'Smita Jaykar', 'Dinesh Hingoo', 'Anang Desai'})"
971,0.01,"frozenset({'Rohini Hattangadi', 'Anang Desai', 'Vinay Jain'})"
972,0.01,"frozenset({'Fardeen Khan', 'Bipasha Basu', 'Anil Kapoor'})"
973,0.01,"frozenset({'Salman Khan', 'Bipasha Basu', 'Anil Kapoor'})"
974,0.01,"frozenset({'Salman Khan', 'Fardeen Khan', 'Anil Kapoor'})"
975,0.01,"frozenset({'Fardeen Khan', 'Waheeda Rehman', 'Anil Kapoor'})"
976,0.01,"frozenset({'Madhuri Dixit', 'Jackie Shroff', 'Anil Kapoor'})"
977,0.01,"frozenset({'Rekha', 'Jackie Shroff', 'Anil Kapoor'})"
978,0.01,"frozenset({'Priyanka Chopra', 'Anil Kapoor', 'Juhi Chawla'})"
979,0.01,"frozenset({'Salman Khan', 'Anil Kapoor', 'Juhi Chawla'})"
980,0.01,"frozenset({'Madhuri Dixit', 'Rekha', 'Anil Kapoor'})"
981,0.01,"frozenset({'Salman Khan', 'Priyanka Chopra', 'Anil Kapoor'})"
982,0.01,"frozenset({'Rohini Hattangadi', 'Anil Kapoor', 'Vinay Jain'})"
983,0.01,"frozenset({'Antara Mali', 'Ritesh Deshmukh', 'Priya Badlani'})"
984,0.01,"frozenset({'Sushmita Sen', 'Isha Sharvani', 'Antonia Bernath'})"
985,0.01,"frozenset({'Vivek Oberoi', 'Isha Sharvani', 'Antonia Bernath'})"
986,0.01,"frozenset({'Sushmita Sen', 'Vivek Oberoi', 'Antonia Bernath'})"
987,0.01,"frozenset({'Dia Mirza', 'Anupam Kher', 'Emraan Hashmi'})"
988,0.01,"frozenset({'Sharat Saxena', 'Dia Mirza', 'Anupam Kher'})"
989,0.01,"frozenset({'Sharat Saxena', 'Anupam Kher', 'Emraan Hashmi'})"
990,0.01,"frozenset({'Sushmita Sen', 'Esha Deol', 'Anupam Kher'})"
991,0.01,"frozenset({'Anupam Kher', 'Indraneel', 'Shriya Saran'})"
992,0.01,"frozenset({'Salman Khan', 'Anupam Kher', 'Preity Zinta'})"
993,0.01,"frozenset({'Reema Sen', 'Sunny Deol', 'Anupam Kher'})"
994,0.01,"frozenset({'Reema Sen', 'Tabu', 'Anupam Kher'})"
995,0.01,"frozenset({'Sunny Deol', 'Tabu', 'Anupam Kher'})"
996,0.01,"frozenset({'M.K. Raina', 'Shah Rukh Khan', 'Anushka Sharma'})"
997,0.01,"frozenset({'M.K. Raina', 'Vinay Pathak', 'Anushka Sharma'})"
998,0.01,"frozenset({'Vinay Pathak', 'Shah Rukh Khan', 'Anushka Sharma'})"
999,0.01,"frozenset({'Chaitanya Bhosle', 'Aparna Kumesh', 'Bhumika Puri'})"
1000,0.01,"frozenset({'Sherrin Verghese', 'Aparna Kumesh', 'Bhumika Puri'})"
1001,0.01,"frozenset({'Sherrin Verghese', 'Chaitanya Bhosle', 'Aparna Kumesh'})"
1002,0.01,"frozenset({'Reema Sen', 'Fardeen Khan', 'Apoorva Agnihotri'})"
1003,0.01,"frozenset({'Suman Ranganathan', 'Fardeen Khan', 'Apoorva Agnihotri'})"
1004,0.01,"frozenset({'Reema Sen', 'Suman Ranganathan', 'Apoorva Agnihotri'})"
1005,0.01,"frozenset({'Raima Sen', 'Javed Akhtar', 'Arbaaz Khan'})"
1006,0.01,"frozenset({'Javed Akhtar', 'Arbaaz Khan', 'Randeep Hooda'})"
1007,0.01,"frozenset({'Kabir Bedi', 'Arbaaz Khan', 'Sonya Jehan'})"
1008,0.01,"frozenset({'Kabir Bedi', 'Arbaaz Khan', 'Zulfi Sayed'})"
1009,0.01,"frozenset({'Raima Sen', 'Arbaaz Khan', 'Randeep Hooda'})"
1010,0.01,"frozenset({'Arbaaz Khan', 'Sonya Jehan', 'Zulfi Sayed'})"
1011,0.01,"frozenset({'Naseeruddin Shah', 'Rekha', 'Arshad Warsi'})"
1012,0.01,"frozenset({'Suman Ranganathan', 'Naseeruddin Shah', 'Arshad Warsi'})"
1013,0.01,"frozenset({'Suman Ranganathan', 'Rekha', 'Arshad Warsi'})"
1014,0.01,"frozenset({'Shahid Kapoor', 'Arshad Warsi', 'Sanjay Dutt'})"
1015,0.01,"frozenset({'Shweta Menon', 'Aryan Vaid', 'Manisha Koirala'})"
1016,0.01,"frozenset({'Suman Ranganathan', 'Aryan Vaid', 'Manisha Koirala'})"
1017,0.01,"frozenset({'Shweta Menon', 'Aryan Vaid', 'Suman Ranganathan'})"
1018,0.01,"frozenset({'Nauheed Cyrusi', 'Avtar Gill', 'Ashmit Patel'})"
1019,0.01,"frozenset({'Vidya Malvade', 'Avtar Gill', 'Ashmit Patel'})"
1020,0.01,"frozenset({'Raj Babbar', 'Dimple Kapadia', 'Ashmit Patel'})"
1021,0.01,"frozenset({'Ashmit Patel', 'Dimple Kapadia', 'Urmila Matondkar'})"
1022,0.01,"frozenset({'Vidya Malvade', 'Nauheed Cyrusi', 'Ashmit Patel'})"
1023,0.01,"frozenset({'Ashmit Patel', 'Raj Babbar', 'Urmila Matondkar'})"
1024,0.01,"frozenset({'Nethra Raghuraman', 'Ashutosh Rana', 'Ganesh Yadav'})"
1025,0.01,"frozenset({'Sharad S. Kapoor', 'Ashutosh Rana', 'Ganesh Yadav'})"
1026,0.01,"frozenset({'Nethra Raghuraman', 'Sharad S. Kapoor', 'Ashutosh Rana'})"
1027,0.01,"frozenset({'Sharbani Mukherji', 'Om Puri', 'Ashutosh Rana'})"
1028,0.01,"frozenset({'Asrani', 'Krishna Bhatt', 'Raja Bherwani'})"
1029,0.01,"frozenset({'Atul Kinagi', 'Natasha Jain', 'Keshav Nadkarni'})"
1030,0.01,"frozenset({'Atul Kinagi', 'Shahana Goswami', 'Keshav Nadkarni'})"
1031,0.01,"frozenset({'Atul Kinagi', 'Shahana Goswami', 'Natasha Jain'})"
1032,0.01,"frozenset({'Priyanka Chopra', 'Aubrey K. Miller', 'Carl Marino'})"
1033,0.01,"frozenset({'Aubrey K. Miller', 'Ranbir Kapoor', 'Carl Marino'})"
1034,0.01,"frozenset({'Priyanka Chopra', 'Aubrey K. Miller', 'Ranbir Kapoor'})"
1035,0.01,"frozenset({'Avtar Gill', 'Ritesh Deshmukh', 'Bobby Darling'})"
1036,0.01,"frozenset({'Avtar Gill', 'Bobby Darling', 'Vrajesh Hirjee'})"
1037,0.01,"frozenset({'Vidya Malvade', 'Nauheed Cyrusi', 'Avtar Gill'})"
1038,0.01,"frozenset({'Avtar Gill', 'Ritesh Deshmukh', 'Vrajesh Hirjee'})"
1039,0.01,"frozenset({'Ayesha Takia', 'Farida Jalal', 'Vatsal Seth'})"
1040,0.01,"frozenset({'Sunil Shetty', 'Ayesha Takia', 'Mallika Sherawat'})"
1041,0.01,"frozenset({'Rehan Khan', 'Vinod Khanna', 'Bhavna Pani'})"
1042,0.01,"frozenset({'Sherrin Verghese', 'Chaitanya Bhosle', 'Bhumika Puri'})"
1043,0.01,"frozenset({'Salman Khan', 'Fardeen Khan', 'Bipasha Basu'})"
1044,0.01,"frozenset({'Bipasha Basu', 'Helen', 'Madhavan'})"
1045,0.01,"frozenset({'Bipasha Basu', 'Helen', 'Pradeep Kharab'})"
1046,0.01,"frozenset({'Bipasha Basu', 'Jimmy Shergill', 'Tulip Joshi'})"
1047,0.01,"frozenset({'Bipasha Basu', 'Uday Chopra', 'Jimmy Shergill'})"
1048,0.01,"frozenset({'Prakash Bhardwaj', 'John Abraham', 'Bipasha Basu'})"
1049,0.01,"frozenset({'John Abraham', 'Bipasha Basu', 'Priyanshu Chatterjee'})"
1050,0.01,"frozenset({'John Abraham', 'Bipasha Basu', 'Supriya Pilgaonkar'})"
1051,0.01,"frozenset({'Bipasha Basu', 'Madhavan', 'Pradeep Kharab'})"
1052,0.01,"frozenset({'Prakash Bhardwaj', 'Bipasha Basu', 'Priyanshu Chatterjee'})"
1053,0.01,"frozenset({'Bipasha Basu', 'Uday Chopra', 'Tulip Joshi'})"
1054,0.01,"frozenset({'Vrajesh Hirjee', 'Ritesh Deshmukh', 'Bobby Darling'})"
1055,0.01,"frozenset({'Bobby Deol', 'Lara Dutta', 'Preity Zinta'})"
1056,0.01,"frozenset({'Priyanka Chopra', 'Ranbir Kapoor', 'Carl Marino'})"
1057,0.01,"frozenset({'Sunny Deol', 'Manjari Phadnis', 'Carran Kapur'})"
1058,0.01,"frozenset({'Yash Pandit', 'Manjari Phadnis', 'Carran Kapur'})"
1059,0.01,"frozenset({'Sunny Deol', 'Yash Pandit', 'Carran Kapur'})"
1060,0.01,"frozenset({'Fardeen Khan', 'Feroz Khan', 'Celina Jaitly'})"
1061,0.01,"frozenset({'Fardeen Khan', 'Celina Jaitly', 'Pinky Harwani'})"
1062,0.01,"frozenset({'Feroz Khan', 'Celina Jaitly', 'Pinky Harwani'})"
1063,0.01,"frozenset({'Chinmay Mandlekar', 'Sanjiv Chopra', 'Suhas Sirsat'})"
1064,0.01,"frozenset({'Chinmay Mandlekar', 'Sanjiv Chopra', 'Sukhada Yash'})"
1065,0.01,"frozenset({'Chinmay Mandlekar', 'Suhas Sirsat', 'Sukhada Yash'})"
1066,0.01,"frozenset({'Divya Dutta', 'Madhuri Dixit', 'Darshan Jariwala'})"
1067,0.01,"frozenset({'Divya Dutta', 'Raghuvir Yadav', 'Darshan Jariwala'})"
1068,0.01,"frozenset({'Raghuvir Yadav', 'Madhuri Dixit', 'Darshan Jariwala'})"
1069,0.01,"frozenset({'Sheeba Bhakri', 'Krishna Abhishek', 'Deeksha'})"
1070,0.01,"frozenset({'Deeksha', 'Krishna Abhishek', 'Viveka Babajee'})"
1071,0.01,"frozenset({'Deeksha', 'Sheeba Bhakri', 'Viveka Babajee'})"
1072,0.01,"frozenset({'Deepika Padukone', 'Ranbir Kapoor', 'Kalki Koechlin'})"
1073,0.01,"frozenset({'Sharad Kelkar', 'Deepika Padukone', 'Ranveer Singh'})"
1074,0.01,"frozenset({'Supriya Pathak', 'Deepika Padukone', 'Ranveer Singh'})"
1075,0.01,"frozenset({'Sharad Kelkar', 'Supriya Pathak', 'Deepika Padukone'})"
1076,0.01,"frozenset({'Rekha', 'Dev Anand', 'Hema Malini'})"
1077,0.01,"frozenset({'Dev Anand', 'Hema Malini', 'Shammi Kapoor'})"
1078,0.01,"frozenset({'Dev Anand', 'Rekha', 'Shammi Kapoor'})"
1079,0.01,"frozenset({'Devansh Doshi', 'Ettienne Couthino', 'Saptharishi Ghosh'})"
1080,0.01,"frozenset({'Devansh Doshi', 'Ettienne Couthino', 'Sunidhi Chauhan'})"
1081,0.01,"frozenset({'Devansh Doshi', 'Sunidhi Chauhan', 'Saptharishi Ghosh'})"
1082,0.01,"frozenset({'Sharat Saxena', 'Dia Mirza', 'Emraan Hashmi'})"
1083,0.01,"frozenset({'Saif Ali Khan', 'Dia Mirza', 'Madhavan'})"
1084,0.01,"frozenset({'Vrajesh Hirjee', 'Dia Mirza', 'Madhavan'})"
1085,0.01,"frozenset({'Saif Ali Khan', 'Dia Mirza', 'Sanjay Dutt'})"
1086,0.01,"frozenset({'Saif Ali Khan', 'Vidya Balan', 'Dia Mirza'})"
1087,0.01,"frozenset({'Saif Ali Khan', 'Dia Mirza', 'Vrajesh Hirjee'})"
1088,0.01,"frozenset({'Dia Mirza', 'Vidya Balan', 'Sanjay Dutt'})"
1089,0.01,"frozenset({'Salman Khan', 'Om Puri', 'Dilyana Bouklieva'})"
1090,0.01,"frozenset({'Rishi Kapoor', 'Emma Bunton', 'Dimple Kapadia'})"
1091,0.01,"frozenset({'Emma Bunton', 'Dimple Kapadia', 'Vikas Bhalla'})"
1092,0.01,"frozenset({'Raj Babbar', 'Dimple Kapadia', 'Urmila Matondkar'})"
1093,0.01,"frozenset({'Rishi Kapoor', 'Dimple Kapadia', 'Vikas Bhalla'})"
1094,0.01,"frozenset({'Himesh Reshammiya', 'Shweta Kumar', 'Dino Morea'})"
1095,0.01,"frozenset({'Himesh Reshammiya', 'Dino Morea', 'Urmila Matondkar'})"
1096,0.01,"frozenset({'Shweta Kumar', 'Dino Morea', 'Urmila Matondkar'})"
1097,0.01,"frozenset({'Divya Dutta', 'Raghuvir Yadav', 'Madhuri Dixit'})"
1098,0.01,"frozenset({'Ehsan Khan', 'Lucky Ali', 'Simone Singh'})"
1099,0.01,"frozenset({'Rishi Kapoor', 'Emma Bunton', 'Vikas Bhalla'})"
1100,0.01,"frozenset({'Tanushree Dutta', 'Isha Sharvani', 'Emraan Hashmi'})"
1101,0.01,"frozenset({'Isha Sharvani', 'Tusshar Kapoor', 'Emraan Hashmi'})"
1102,0.01,"frozenset({'Tanushree Dutta', 'Tusshar Kapoor', 'Emraan Hashmi'})"
1103,0.01,"frozenset({'Saif Ali Khan', 'Esha Deol', 'Hrithik Roshan'})"
1104,0.01,"frozenset({'Ettienne Couthino', 'Sunidhi Chauhan', 'Saptharishi Ghosh'})"
1105,0.01,"frozenset({'Fardeen Khan', 'Feroz Khan', 'Pinky Harwani'})"
1106,0.01,"frozenset({'Reema Sen', 'Fardeen Khan', 'Suman Ranganathan'})"
1107,0.01,"frozenset({'Gajendra Chouhan', 'Mithun Chakraborty', 'Puru Rajkumar'})"
1108,0.01,"frozenset({'Gajendra Chouhan', 'Rutika Singh', 'Mithun Chakraborty'})"
1109,0.01,"frozenset({'Gajendra Chouhan', 'Rutika Singh', 'Puru Rajkumar'})"
1110,0.01,"frozenset({'Gajendra Chouhan', 'Sanjay Kapoor', 'Shroff Jackie'})"
1111,0.01,"frozenset({'Gajendra Chouhan', 'Sanjay Kapoor', 'Sonia Mann'})"
1112,0.01,"frozenset({'Gajendra Chouhan', 'Shroff Jackie', 'Sonia Mann'})"
1113,0.01,"frozenset({'Nethra Raghuraman', 'Sharad S. Kapoor', 'Ganesh Yadav'})"
1114,0.01,"frozenset({'Nandini Singh', 'Govinda', 'Sanjay Dutt'})"
1115,0.01,"frozenset({'Pooja Batra', 'Govinda', 'Sadashiv Amrapurkar'})"
1116,0.01,"frozenset({'Pooja Batra', 'Vinay Anand', 'Govinda'})"
1117,0.01,"frozenset({'Sadashiv Amrapurkar', 'Vinay Anand', 'Govinda'})"
1118,0.01,"frozenset({'Gracy Singh', 'Rachel Shelley', 'Paul Blackthorne'})"
1119,0.01,"frozenset({'Jackie Shroff', 'Mahima Chaudhry', 'Gulshan Grover'})"
1120,0.01,"frozenset({'Jackie Shroff', 'Raveena Tandon', 'Gulshan Grover'})"
1121,0.01,"frozenset({'Raveena Tandon', 'Mahima Chaudhry', 'Gulshan Grover'})"
1122,0.01,"frozenset({'Helen', 'Madhavan', 'Pradeep Kharab'})"
1123,0.01,"frozenset({'Rekha', 'Hema Malini', 'Shammi Kapoor'})"
1124,0.01,"frozenset({'Himanshu Malik', 'Mahmud Babai', 'Mallika Sherawat'})"
1125,0.01,"frozenset({'Himanshu Malik', 'Mahmud Babai', 'Shivaji Satam'})"
1126,0.01,"frozenset({'Himanshu Malik', 'Shivaji Satam', 'Mallika Sherawat'})"
1127,0.01,"frozenset({'Himesh Reshammiya', 'Shweta Kumar', 'Urmila Matondkar'})"
1128,0.01,"frozenset({'Neelu Kohli', 'Imran Ahmed Khan', 'Hiten Paintal'})"
1129,0.01,"frozenset({'Imran Ahmed Khan', 'Sonali Khare', 'Hiten Paintal'})"
1130,0.01,"frozenset({'Neelu Kohli', 'Sonali Khare', 'Hiten Paintal'})"
1131,0.01,"frozenset({'Kareena Kapoor', 'Jackie Shroff', 'Hrithik Roshan'})"
1132,0.01,"frozenset({'Kareena Kapoor', 'Johnny Lever', 'Hrithik Roshan'})"
1133,0.01,"frozenset({'Kareena Kapoor', 'Rani Mukerji', 'Hrithik Roshan'})"
1134,0.01,"frozenset({'Kareena Kapoor', 'Uday Chopra', 'Hrithik Roshan'})"
1135,0.01,"frozenset({'Rani Mukerji', 'Uday Chopra', 'Hrithik Roshan'})"
1136,0.01,"frozenset({'Neelu Kohli', 'Imran Ahmed Khan', 'Sonali Khare'})"
1137,0.01,"frozenset({'Sushmita Sen', 'Vivek Oberoi', 'Isha Sharvani'})"
1138,0.01,"frozenset({'Tanushree Dutta', 'Isha Sharvani', 'Tusshar Kapoor'})"
1139,0.01,"frozenset({'Rekha', 'Jackie Shroff', 'Madhuri Dixit'})"
1140,0.01,"frozenset({'Jackie Shroff', 'Madhuri Dixit', 'Shah Rukh Khan'})"
1141,0.01,"frozenset({'Jackie Shroff', 'Mahima Chaudhry', 'Raveena Tandon'})"
1142,0.01,"frozenset({'Raima Sen', 'Javed Akhtar', 'Randeep Hooda'})"
1143,0.01,"frozenset({'Juliet Alburque', 'Sanjay Kapoor', 'Jaya Bhaduri'})"
